class,mult,type,density,weight,nodes,time,algo,time_limit
C,10,3,0.5,1133,2108125,3.801,rlx,600
C,10,7,0.7,3007,2866,0.01,rlx,600
C,10,1,0.7,541,391,0.001,rlx,600
C,10,8,0.6,4101,237871,0.376,rlx,600
C,10,7,0.4,5539,314623,0.446,rlx,600
C,10,1,0.4,944,5782,0.006,rlx,600
C,10,3,0.1,0,0,0,rlx,600
C,10,3,0.6,935,220954,0.374,rlx,600
C,10,6,0.2,7520,110938,0.163,rlx,600
C,10,8,0.8,2495,9441,0.045,rlx,600
C,10,4,0.6,1015,8389313,16.188,rlx,600
C,10,4,0.3,0,0,0,rlx,600
C,10,8,0.5,5145,2143132,3.816,rlx,600
C,10,2,0.6,763,12729,0.023,rlx,600
C,10,5,0.8,1507,51,0,rlx,600
C,10,6,0.3,5607,22924,0.027,rlx,600
C,10,6,0.4,4232,5566,0.006,rlx,600
C,10,3,0.4,1390,33496617,68.477,rlx,600
C,10,6,0.5,3682,1741,0.002,rlx,600
C,10,5,0.8,1672,43,0,rlx,600
C,10,1,0.2,1707,136738,0.185,rlx,600
C,10,2,0.2,0,0,0,rlx,600
C,10,2,0.3,1571,3363131,5.738,rlx,600
C,10,7,0.6,4141,7131,0.013,rlx,600
C,10,4,0.1,0,0,0,rlx,600
C,10,6,0.4,4528,4891,0.005,rlx,600
C,10,8,0.3,0,0,0,rlx,600
C,10,2,0.1,0,0,0,rlx,600
C,10,3,0.3,0,0,0,rlx,600
C,10,8,0.2,0,0,0,rlx,600
C,10,1,0.7,547,290,0.001,rlx,600
C,10,8,0.8,2664,8528,0.045,rlx,600
C,10,8,0.4,6467,30108933,64.145,rlx,600
C,10,1,0.3,1230,21196,0.023,rlx,600
C,10,8,0.6,4329,262373,0.405,rlx,600
C,10,8,0.7,3365,35110,0.079,rlx,600
C,10,7,0.9,1899,273,0.006,rlx,600
C,10,8,0.7,3326,38076,0.081,rlx,600
C,10,8,0.5,5012,2286475,4.01,rlx,600
C,10,2,0.6,792,12398,0.022,rlx,600
C,10,5,0.4,3867,292,0,rlx,600
C,10,6,0.4,4331,6757,0.007,rlx,600
C,10,3,0.6,938,230056,0.369,rlx,600
C,10,6,0.5,3535,2290,0.004,rlx,600
C,10,5,0.7,1968,92,0,rlx,600
C,10,5,0.1,8180,2436,0.002,rlx,600
C,10,1,0.5,872,2622,0.003,rlx,600
C,10,2,0.7,608,3945,0.014,rlx,600
C,10,5,0.1,8614,1053,0.001,rlx,600
C,10,5,0.1,8063,790,0,rlx,600
C,10,4,0.1,0,0,0,rlx,600
C,10,8,0.8,2538,9380,0.042,rlx,600
C,10,6,0.2,7639,115599,0.158,rlx,600
C,10,3,0.8,606,6772,0.046,rlx,600
C,10,4,0.1,0,0,0,rlx,600
C,10,4,0.3,0,0,0,rlx,600
C,10,7,0.4,5405,369999,0.501,rlx,600
C,10,3,0.6,919,241683,0.38,rlx,600
C,10,2,0.1,0,0,0,rlx,600
C,10,3,0.4,1514,31908381,66.054,rlx,600
C,10,5,0.1,8214,1110,0.001,rlx,600
C,10,7,0.1,0,0,0,rlx,600
C,10,4,0.5,1291,154470032,372.116,rlx,600
C,10,8,0.1,0,0,0,rlx,600
C,10,6,0.9,1540,69,0.001,rlx,600
C,10,4,0.8,697,58060,0.23,rlx,600
C,10,4,0.4,0,0,0,rlx,600
C,10,2,0.4,1259,245281,0.386,rlx,600
C,10,5,0.3,4294,454,0,rlx,600
C,10,5,0.2,5920,862,0,rlx,600
C,10,7,0.4,5472,299278,0.442,rlx,600
C,10,3,0.9,445,1342,0.041,rlx,600
C,10,5,0.6,2336,143,0,rlx,600
C,10,6,0.2,7544,113663,0.161,rlx,600
C,10,6,0.9,1488,64,0.001,rlx,600
C,10,8,0.3,0,0,0,rlx,600
C,10,5,0.6,2620,110,0.001,rlx,600
C,10,6,0.7,2469,492,0.001,rlx,600
C,10,2,0.9,398,284,0.008,rlx,600
C,10,4,0.3,0,0,0,rlx,600
C,10,5,0.3,4483,284,0,rlx,600
C,10,6,0.6,2863,908,0.001,rlx,600
C,10,2,0.9,388,365,0.008,rlx,600
C,10,6,0.7,2491,403,0.001,rlx,600
C,10,4,0.1,0,0,0,rlx,600
C,10,6,0.7,2202,518,0.001,rlx,600
C,10,4,0.8,665,62485,0.233,rlx,600
C,10,1,0.4,998,3880,0.004,rlx,600
C,10,6,0.8,2013,158,0.001,rlx,600
C,10,3,0.9,481,1166,0.046,rlx,600
C,10,8,0.3,0,0,0,rlx,600
C,10,7,0.7,2862,3466,0.01,rlx,600
C,10,6,0.5,3610,1965,0.002,rlx,600
C,10,7,0.5,4511,36839,0.056,rlx,600
C,10,3,0.3,0,0,0,rlx,600
C,10,1,0.6,619,799,0.001,rlx,600
C,10,3,0.2,0,0,0,rlx,600
C,10,3,0.2,0,0,0,rlx,600
C,10,2,0.4,1232,223061,0.358,rlx,600
C,10,5,0.3,4419,679,0,rlx,600
C,10,3,0.2,0,0,0,rlx,600
C,10,8,0.5,4966,2391367,4.161,rlx,600
C,10,8,0.9,2064,1249,0.048,rlx,600
C,10,6,0.7,2267,476,0.001,rlx,600
C,10,4,0.3,0,0,0,rlx,600
C,10,2,0.6,774,11146,0.02,rlx,600
C,10,7,0.2,10119,57574297,138.406,rlx,600
C,10,6,0.2,7407,98459,0.137,rlx,600
C,10,1,0.1,0,0,0,rlx,600
C,10,3,0.3,0,0,0,rlx,600
C,10,1,0.1,0,0,0,rlx,600
C,10,8,0.2,0,0,0,rlx,600
C,10,4,0.1,0,0,0,rlx,600
C,10,7,0.7,3088,2423,0.011,rlx,600
C,10,8,0.7,3347,43176,0.081,rlx,600
C,10,4,0.9,490,9798,0.169,rlx,600
C,10,5,0.5,2737,176,0,rlx,600
C,10,4,0.4,0,0,0,rlx,600
C,10,6,0.3,5462,24927,0.028,rlx,600
C,10,6,0.3,5546,26015,0.029,rlx,600
C,10,2,0.8,527,1145,0.008,rlx,600
C,10,7,0.5,4400,50495,0.068,rlx,600
C,10,5,0.4,3511,441,0,rlx,600
C,10,7,0.9,1740,359,0.013,rlx,600
C,10,6,0.7,2334,403,0.001,rlx,600
C,10,3,0.7,724,40560,0.083,rlx,600
C,10,2,0.8,479,1265,0.007,rlx,600
C,10,6,0.5,3457,2551,0.002,rlx,600
C,10,7,0.5,4236,60798,0.076,rlx,600
C,10,8,0.9,2060,1415,0.042,rlx,600
C,10,4,0.2,0,0,0,rlx,600
C,10,8,0.1,0,0,0,rlx,600
C,10,2,0.4,1252,262937,0.392,rlx,600
C,10,4,0.2,0,0,0,rlx,600
C,10,3,0.5,1123,2167565,3.876,rlx,600
C,10,2,0.8,519,1029,0.008,rlx,600
C,10,7,0.3,7117,2617963,4.636,rlx,600
C,10,5,0.6,2257,172,0,rlx,600
C,10,2,0.5,995,46173,0.063,rlx,600
C,10,1,0.8,430,210,0.001,rlx,600
C,10,5,0.7,1971,77,0,rlx,600
C,10,4,0.7,838,680200,1.164,rlx,600
C,10,1,0.9,334,85,0.001,rlx,600
C,10,6,0.8,2136,147,0.003,rlx,600
C,10,4,0.8,707,54925,0.226,rlx,600
C,10,6,0.7,2444,343,0.001,rlx,600
C,10,3,0.2,0,0,0,rlx,600
C,10,7,0.8,2267,1288,0.008,rlx,600
C,10,2,0.5,1000,42720,0.061,rlx,600
C,10,4,0.8,678,52052,0.232,rlx,600
C,10,3,0.7,727,35990,0.077,rlx,600
C,10,7,0.8,2328,1078,0.007,rlx,600
C,10,5,0.5,2883,218,0,rlx,600
C,10,7,0.1,0,0,0,rlx,600
C,10,3,0.2,0,0,0,rlx,600
C,10,5,0.2,5553,1358,0.001,rlx,600
C,10,4,0.5,1273,163440311,388.323,rlx,600
C,10,7,0.4,5337,304451,0.436,rlx,600
C,10,2,0.5,913,72647,0.087,rlx,600
C,10,1,0.4,861,9460,0.014,rlx,600
C,10,3,0.3,0,0,0,rlx,600
C,10,3,0.7,726,38337,0.081,rlx,600
C,10,7,0.2,10219,65783333,159.135,rlx,600
C,10,6,0.1,10310,81381870,54.875,rlx,600
C,10,4,0.3,0,0,0,rlx,600
C,10,3,0.4,1439,31501577,66.25,rlx,600
C,10,2,0.6,772,11701,0.019,rlx,600
C,10,5,0.7,1956,114,0.001,rlx,600
C,10,2,0.9,403,315,0.009,rlx,600
C,10,3,0.5,1119,1954576,3.608,rlx,600
C,10,7,0.3,7342,3521680,5.961,rlx,600
C,10,4,0.4,0,0,0,rlx,600
C,10,1,0.6,623,1012,0.001,rlx,600
C,10,7,0.4,5308,349548,0.49,rlx,600
C,10,1,0.7,504,553,0.001,rlx,600
C,10,3,0.6,872,277668,0.419,rlx,600
C,10,4,0.9,500,9048,0.169,rlx,600
C,10,5,0.4,3675,332,0,rlx,600
C,10,4,0.6,1034,7430593,14.572,rlx,600
C,10,4,0.7,830,683857,1.175,rlx,600
C,10,5,0.3,4455,629,0,rlx,600
C,10,4,0.5,1284,159870063,384.816,rlx,600
C,10,7,0.8,2280,1155,0.006,rlx,600
C,10,1,0.7,544,320,0.001,rlx,600
C,10,5,0.3,4322,1400,0.001,rlx,600
C,10,1,0.7,563,407,0.001,rlx,600
C,10,7,0.7,2851,3510,0.012,rlx,600
C,10,5,0.5,2823,200,0,rlx,600
C,10,4,0.7,851,695402,1.194,rlx,600
C,10,5,0.8,1454,51,0,rlx,600
C,10,2,0.9,410,278,0.011,rlx,600
C,10,4,0.3,0,0,0,rlx,600
C,10,4,0.9,499,8650,0.171,rlx,600
C,10,8,0.2,0,0,0,rlx,600
C,10,1,0.9,284,99,0.001,rlx,600
C,10,1,0.9,334,66,0.002,rlx,600
C,10,1,0.5,744,2193,0.002,rlx,600
C,10,5,0.4,3492,360,0,rlx,600
C,10,1,0.9,325,98,0.001,rlx,600
C,10,5,0.4,3477,314,0,rlx,600
C,10,3,0.6,936,228901,0.373,rlx,600
C,10,5,0.9,1352,39,0,rlx,600
C,10,8,0.5,5021,2462920,4.237,rlx,600
C,10,6,0.1,10320,998545440,346.291,rlx,600
C,10,8,0.4,6519,31533851,66.401,rlx,600
C,10,6,0.2,7626,141507,0.198,rlx,600
C,10,2,0.8,503,996,0.012,rlx,600
C,10,3,0.6,913,223559,0.368,rlx,600
C,10,1,0.6,627,839,0.001,rlx,600
C,10,1,0.8,404,185,0.001,rlx,600
C,10,2,0.8,527,1028,0.008,rlx,600
C,10,6,0.8,1862,176,0.001,rlx,600
C,10,2,0.1,0,0,0,rlx,600
C,10,6,0.9,1600,62,0.002,rlx,600
C,10,2,0.5,933,58757,0.076,rlx,600
C,10,6,0.1,10309,34965963,22.874,rlx,600
C,10,8,0.1,0,0,0,rlx,600
C,10,4,0.4,0,0,0,rlx,600
C,10,2,0.8,498,1240,0.008,rlx,600
C,10,6,0.6,2820,826,0.001,rlx,600
C,10,2,0.5,940,62387,0.079,rlx,600
C,10,6,0.8,1853,233,0.002,rlx,600
C,10,6,0.9,1478,75,0.001,rlx,600
C,10,4,0.1,0,0,0,rlx,600
C,10,3,0.4,1429,35946990,72.816,rlx,600
C,10,8,0.7,3301,38272,0.082,rlx,600
C,10,6,0.3,5653,20728,0.023,rlx,600
C,10,2,0.9,391,255,0.01,rlx,600
C,10,1,0.6,609,1138,0.002,rlx,600
C,10,4,0.4,0,0,0,rlx,600
C,10,7,0.6,3473,12463,0.019,rlx,600
C,10,3,0.2,0,0,0,rlx,600
C,10,7,0.7,3188,2921,0.019,rlx,600
C,10,7,0.5,4550,50916,0.069,rlx,600
C,10,8,0.9,2167,978,0.052,rlx,600
C,10,6,0.4,4439,6539,0.01,rlx,600
C,10,1,0.6,648,1009,0.001,rlx,600
C,10,8,0.3,0,0,0,rlx,600
C,10,7,0.9,1783,244,0.008,rlx,600
C,10,1,0.4,942,5619,0.006,rlx,600
C,10,3,0.1,0,0,0,rlx,600
C,10,7,0.3,7068,3714016,6.045,rlx,600
C,10,6,0.8,2105,170,0.001,rlx,600
C,10,8,0.5,5063,2257240,3.968,rlx,600
C,10,7,0.5,4442,52402,0.07,rlx,600
C,10,1,0.3,1129,28065,0.03,rlx,600
C,10,8,0.8,2658,8004,0.048,rlx,600
C,10,1,0.2,1597,180755,0.233,rlx,600
C,10,5,0.9,1189,43,0,rlx,600
C,10,1,0.6,563,1288,0.004,rlx,600
C,10,8,0.4,6488,34813806,71.817,rlx,600
C,10,2,0.2,0,0,0,rlx,600
C,10,8,0.3,0,0,0,rlx,600
C,10,4,0.2,0,0,0,rlx,600
C,10,4,0.5,1273,149281845,359.766,rlx,600
C,10,1,0.3,1228,22018,0.024,rlx,600
C,10,8,0.6,3942,288358,0.429,rlx,600
C,10,1,0.3,1269,14000,0.017,rlx,600
C,10,3,0.6,902,245683,0.388,rlx,600
C,10,1,0.4,1035,4298,0.005,rlx,600
C,10,8,0.6,4125,245631,0.394,rlx,600
C,10,2,0.6,776,12522,0.021,rlx,600
C,10,2,0.4,1208,294312,0.44,rlx,600
C,10,1,0.8,449,142,0.001,rlx,600
C,10,8,0.3,0,0,0,rlx,600
C,10,2,0.3,1523,3807889,6.337,rlx,600
C,10,3,0.1,0,0,0,rlx,600
C,10,2,0.9,396,292,0.007,rlx,600
C,10,2,0.5,961,48362,0.066,rlx,600
C,10,1,0.2,1593,107439,0.15,rlx,600
C,10,5,0.5,3088,131,0,rlx,600
C,10,4,0.6,1013,8849033,16.682,rlx,600
C,10,4,0.4,0,0,0,rlx,600
C,10,2,0.3,1492,4066877,6.647,rlx,600
C,10,6,0.8,1869,187,0.001,rlx,600
C,10,5,0.6,2468,121,0,rlx,600
C,10,7,0.5,4325,58805,0.073,rlx,600
C,10,4,0.6,1054,7494192,14.566,rlx,600
C,10,3,0.8,622,7274,0.044,rlx,600
C,10,6,0.1,10330,183147544,77.226,rlx,600
C,10,5,0.4,3458,304,0,rlx,600
C,10,8,0.1,0,0,0,rlx,600
C,10,2,0.9,422,253,0.008,rlx,600
C,10,3,0.5,1123,2007598,3.66,rlx,600
C,10,2,0.7,670,2621,0.008,rlx,600
C,10,4,0.8,665,57990,0.231,rlx,600
C,10,2,0.7,625,4005,0.016,rlx,600
C,10,3,0.2,0,0,0,rlx,600
C,10,6,0.6,3224,539,0.001,rlx,600
C,10,8,0.3,0,0,0,rlx,600
C,10,2,0.9,396,228,0.008,rlx,600
C,10,6,0.4,4404,6005,0.006,rlx,600
C,10,5,0.2,6036,558,0,rlx,600
C,10,4,0.3,0,0,0,rlx,600
C,10,1,0.1,0,0,0,rlx,600
C,10,4,0.3,0,0,0,rlx,600
C,10,6,0.3,5612,16847,0.02,rlx,600
C,10,2,0.7,649,3253,0.012,rlx,600
C,10,1,0.4,941,6824,0.006,rlx,600
C,10,3,0.5,1106,2229366,3.938,rlx,600
C,10,2,0.2,0,0,0,rlx,600
C,10,5,0.7,2018,68,0,rlx,600
C,10,5,0.3,4357,684,0,rlx,600
C,10,2,0.5,998,39601,0.058,rlx,600
C,10,4,0.5,1278,154996822,368.603,rlx,600
C,10,3,0.6,943,197697,0.338,rlx,600
C,10,4,0.4,0,0,0,rlx,600
C,10,6,0.3,5565,24626,0.026,rlx,600
C,10,8,0.4,6336,36406657,74.108,rlx,600
C,10,5,0.2,5538,878,0,rlx,600
C,10,7,0.9,1772,276,0.006,rlx,600
C,10,7,0.3,7088,3524677,6.041,rlx,600
C,10,4,0.2,0,0,0,rlx,600
C,10,7,0.6,3570,9911,0.02,rlx,600
C,10,8,0.2,0,0,0,rlx,600
C,10,3,0.7,705,41871,0.081,rlx,600
C,10,4,0.5,1298,153595213,373.844,rlx,600
C,10,1,0.2,1601,90429,0.13,rlx,600
C,10,5,0.7,1904,77,0,rlx,600
C,10,1,0.5,729,2805,0.004,rlx,600
C,10,5,0.7,1836,79,0,rlx,600
C,10,5,0.9,1317,34,0,rlx,600
C,10,7,0.3,7183,3021872,5.158,rlx,600
C,10,4,0.8,670,63086,0.233,rlx,600
C,10,4,0.2,0,0,0,rlx,600
C,10,5,0.8,1651,48,0,rlx,600
C,10,1,0.9,301,95,0.002,rlx,600
C,10,2,0.6,790,10938,0.018,rlx,600
C,10,4,0.6,1069,6128594,12.812,rlx,600
C,10,6,0.4,4233,6426,0.006,rlx,600
C,10,2,0.8,530,1233,0.008,rlx,600
C,10,7,0.6,3542,11292,0.017,rlx,600
C,10,4,0.9,518,7403,0.165,rlx,600
C,10,3,0.4,1386,36469553,73.683,rlx,600
C,10,3,0.7,690,45257,0.084,rlx,600
C,10,8,0.8,2772,7013,0.048,rlx,600
C,10,6,0.2,7903,99545,0.15,rlx,600
C,10,4,0.9,520,7519,0.168,rlx,600
C,10,4,0.8,670,63325,0.237,rlx,600
C,10,3,0.3,0,0,0,rlx,600
C,10,5,0.8,1524,71,0,rlx,600
C,10,7,0.9,1743,308,0.01,rlx,600
C,10,5,0.6,2163,125,0,rlx,600
C,10,6,0.1,10310,161757426,76.744,rlx,600
C,10,3,0.5,1101,2295396,4.048,rlx,600
C,10,3,0.1,0,0,0,rlx,600
C,10,8,0.7,3395,29198,0.072,rlx,600
C,10,4,0.9,497,9919,0.171,rlx,600
C,10,5,0.2,6042,435,0,rlx,600
C,10,2,0.4,1241,285868,0.426,rlx,600
C,10,7,0.3,7233,2200325,3.989,rlx,600
C,10,7,0.6,3675,9801,0.019,rlx,600
C,10,2,0.2,0,0,0,rlx,600
C,10,1,0.1,0,0,0,rlx,600
C,10,5,0.7,1938,79,0,rlx,600
C,10,5,0.7,2226,60,0,rlx,600
C,10,6,0.8,1898,164,0.001,rlx,600
C,10,7,0.9,1907,285,0.006,rlx,600
C,10,7,0.6,3465,13523,0.023,rlx,600
C,10,7,0.6,3600,12099,0.02,rlx,600
C,10,3,0.4,1374,33319181,69.47,rlx,600
C,10,1,0.3,1212,17858,0.021,rlx,600
C,10,8,0.2,0,0,0,rlx,600
C,10,1,0.5,743,2129,0.003,rlx,600
C,10,8,0.1,0,0,0,rlx,600
C,10,6,0.3,5563,21152,0.024,rlx,600
C,10,3,0.1,0,0,0,rlx,600
C,10,4,0.4,0,0,0,rlx,600
C,10,7,0.8,2295,1081,0.007,rlx,600
C,10,5,0.4,3657,310,0,rlx,600
C,10,2,0.6,779,11552,0.018,rlx,600
C,10,1,0.5,825,1325,0.002,rlx,600
C,10,4,0.1,0,0,0,rlx,600
C,10,3,0.3,0,0,0,rlx,600
C,10,2,0.1,0,0,0,rlx,600
C,10,4,0.9,484,10471,0.15,rlx,600
C,10,7,0.1,0,0,0,rlx,600
C,10,6,0.6,2757,1148,0.003,rlx,600
C,10,8,0.5,5207,1927081,3.393,rlx,600
C,10,7,0.6,3562,12659,0.016,rlx,600
C,10,7,0.4,5378,326862,0.451,rlx,600
C,10,1,0.1,0,0,0,rlx,600
C,10,1,0.7,534,384,0.001,rlx,600
C,10,6,0.3,5560,29135,0.028,rlx,600
C,10,7,0.4,5474,286022,0.397,rlx,600
C,10,1,0.7,499,570,0.001,rlx,600
C,10,7,0.3,7186,3413276,5.736,rlx,600
C,10,5,0.9,1393,35,0,rlx,600
C,10,3,0.1,0,0,0,rlx,600
C,10,4,0.7,850,660902,1.146,rlx,600
C,10,1,0.2,1600,102640,0.146,rlx,600
C,10,7,0.2,9941,76127296,178.591,rlx,600
C,10,3,0.4,1404,32085013,67.534,rlx,600
C,10,3,0.9,449,1172,0.04,rlx,600
C,10,2,0.3,1489,4445374,7.097,rlx,600
C,10,4,0.5,1264,164481174,390.727,rlx,600
C,10,4,0.1,0,0,0,rlx,600
C,10,2,0.5,991,49309,0.068,rlx,600
C,10,8,0.2,0,0,0,rlx,600
C,10,2,0.4,1201,309118,0.432,rlx,600
C,10,2,0.2,0,0,0,rlx,600
C,10,7,0.3,6923,4273015,6.888,rlx,600
C,10,8,0.2,0,0,0,rlx,600
C,10,3,0.4,1446,30748742,65.123,rlx,600
C,10,2,0.1,0,0,0,rlx,600
C,10,7,0.5,4261,47351,0.066,rlx,600
C,10,5,0.5,2711,220,0,rlx,600
C,10,2,0.1,0,0,0,rlx,600
C,10,7,0.7,2830,3990,0.011,rlx,600
C,10,2,0.1,0,0,0,rlx,600
C,10,6,0.4,4352,5281,0.006,rlx,600
C,10,8,0.9,1998,1440,0.032,rlx,600
C,10,3,0.7,758,29128,0.065,rlx,600
C,10,1,0.4,947,7676,0.008,rlx,600
C,10,5,0.8,1710,38,0,rlx,600
C,10,2,0.7,649,3051,0.009,rlx,600
C,10,6,0.1,10310,418578934,130.325,rlx,600
C,10,6,0.2,7829,94931,0.136,rlx,600
C,10,1,0.6,601,1028,0.001,rlx,600
C,10,6,0.9,1529,60,0.001,rlx,600
C,10,7,0.1,0,0,0,rlx,600
C,10,3,0.3,0,0,0,rlx,600
C,10,2,0.4,1199,285946,0.413,rlx,600
C,10,2,0.1,0,0,0,rlx,600
C,10,6,0.4,4331,7965,0.008,rlx,600
C,10,7,0.7,3306,2721,0.01,rlx,600
C,10,7,0.8,2229,1113,0.01,rlx,600
C,10,1,0.2,1676,71659,0.11,rlx,600
C,10,3,0.8,567,8500,0.041,rlx,600
C,10,8,0.1,0,0,0,rlx,600
C,10,1,0.8,433,150,0.001,rlx,600
C,10,7,0.1,0,0,0,rlx,600
C,10,1,0.6,611,1045,0.002,rlx,600
C,10,6,0.7,2282,394,0.002,rlx,600
C,10,6,0.3,5707,20302,0.023,rlx,600
C,10,7,0.7,2838,3358,0.012,rlx,600
C,10,8,0.5,5134,2150604,3.843,rlx,600
C,10,4,0.7,823,705271,1.203,rlx,600
C,10,4,0.6,994,9212863,17.036,rlx,600
C,10,5,0.2,6118,812,0,rlx,600
C,10,1,0.7,534,346,0.001,rlx,600
C,10,6,0.6,3105,739,0.001,rlx,600
C,10,8,0.1,0,0,0,rlx,600
C,10,3,0.8,581,8576,0.039,rlx,600
C,10,6,0.9,1476,126,0.002,rlx,600
C,10,2,0.7,617,3501,0.009,rlx,600
C,10,7,0.2,9695,109043061,244.023,rlx,600
C,10,2,0.3,1515,3610954,5.999,rlx,600
C,10,3,0.3,0,0,0,rlx,600
C,10,1,0.4,981,6298,0.006,rlx,600
C,10,7,0.3,6977,3516578,5.826,rlx,600
C,10,5,0.5,3015,213,0,rlx,600
C,10,7,0.1,0,0,0,rlx,600
C,10,6,0.5,3688,1991,0.002,rlx,600
C,10,6,0.1,10328,30808189,28.004,rlx,600
C,10,2,0.8,516,1133,0.01,rlx,600
C,10,2,0.6,793,12714,0.017,rlx,600
C,10,8,0.6,4219,233209,0.371,rlx,600
C,10,7,0.9,1801,308,0.008,rlx,600
C,10,2,0.6,791,11355,0.017,rlx,600
C,10,7,0.1,0,0,0,rlx,600
C,3,8,0.9,2163,163,8.77857e-4,CFS,600
C,3,8,0.1,3110,212,0.00231194,CFS,600
C,3,1,0.1,590,50,1.93834e-4,CFS,600
C,3,4,0.4,590,1714425,4.31877,CFS,600
C,3,5,0.1,3110,45,1.84059e-4,CFS,600
C,3,6,0.9,1475,15,2.59876e-4,CFS,600
C,3,1,0.5,530,2310,0.00137401,CFS,600
C,3,5,0.1,3110,33,2.69175e-4,CFS,600
C,3,6,0.5,3088,1569,0.00135589,CFS,600
C,3,8,0.8,2667,724,0.00538206,CFS,600
C,3,2,0.2,610,3126,0.0067482,CFS,600
C,3,6,0.9,1407,31,1.38044e-4,CFS,600
C,3,3,0.4,580,215920,0.295591,CFS,600
C,3,8,0.7,3080,8540,0.0223711,CFS,600
C,3,5,0.9,1267,19,2.26021e-4,CFS,600
C,3,5,0.7,2078,32,1.12057e-4,CFS,600
C,3,7,0.8,2382,178,6.50883e-4,CFS,600
C,3,5,0.8,1760,22,5.01871e-4,CFS,600
C,3,5,0.3,3100,1696,7.49111e-4,CFS,600
C,3,6,0.6,2968,227,5.04017e-4,CFS,600
C,3,8,0.7,3065,8567,0.0221529,CFS,600
C,3,4,0.2,650,22858,0.148771,CFS,600
C,3,7,0.1,3110,83,4.68016e-4,CFS,600
C,3,5,0.3,3100,1223,8.13007e-4,CFS,600
C,3,5,0.8,1656,33,6.46114e-4,CFS,600
C,3,6,0.5,3082,1881,0.00137806,CFS,600
C,3,1,0.9,347,16,1.40905e-4,CFS,600
C,3,3,0.5,560,265940,0.27272,CFS,600
C,3,7,0.9,1808,41,4.1604e-4,CFS,600
C,3,7,0.8,2434,187,5.67913e-4,CFS,600
C,3,4,0.5,578,1595898,3.33183,CFS,600
C,3,6,0.1,3110,43,2.21014e-4,CFS,600
C,3,5,0.8,1811,23,8.89301e-5,CFS,600
C,3,3,0.9,443,199,0.00167203,CFS,600
C,3,5,0.9,1314,10,7.39098e-5,CFS,600
C,3,6,0.3,3110,5282,0.00276208,CFS,600
C,3,8,0.6,3094,163123,0.194553,CFS,600
C,3,6,0.9,1642,17,2.7895e-4,CFS,600
C,3,5,0.6,2495,67,5.04017e-4,CFS,600
C,3,4,0.4,600,2556717,6.54985,CFS,600
C,3,4,0.6,560,751584,1.13942,CFS,600
C,3,8,0.9,2163,153,8.61883e-4,CFS,600
C,3,2,0.8,490,272,0.00264502,CFS,600
C,3,4,0.8,520,18400,0.049289,CFS,600
C,3,3,0.7,530,12197,0.019841,CFS,600
C,3,7,0.2,3110,158,3.55005e-4,CFS,600
C,3,4,0.7,538,195453,0.314683,CFS,600
C,3,3,0.9,456,202,0.00135303,CFS,600
C,3,3,0.9,455,216,0.00185895,CFS,600
C,3,2,0.3,587,10772,0.0130539,CFS,600
C,3,6,0.8,2048,56,0.00103307,CFS,600
C,3,7,0.2,3110,48,6.66142e-4,CFS,600
C,3,8,0.4,3110,18,4.3416e-4,CFS,600
C,3,1,0.7,502,110,0.00100112,CFS,600
C,3,8,0.6,3098,111597,0.140425,CFS,600
C,3,3,0.7,530,12449,0.019141,CFS,600
C,3,7,0.1,3110,74,0.00158405,CFS,600
C,3,1,0.3,570,2281,0.00148988,CFS,600
C,3,8,0.1,3110,120,9.20057e-4,CFS,600
C,3,6,0.1,3110,73,4.44889e-4,CFS,600
C,3,3,0.7,537,7405,0.0141191,CFS,600
C,3,8,0.3,3110,32,4.95911e-4,CFS,600
C,3,1,0.4,555,3421,0.00202394,CFS,600
C,3,3,0.8,510,981,0.00841308,CFS,600
C,3,7,0.5,3100,27786,0.0204291,CFS,600
C,3,2,0.1,620,781,0.0017271,CFS,600
C,3,7,0.9,1703,51,4.61102e-4,CFS,600
C,3,2,0.7,515,1295,0.00188017,CFS,600
C,3,4,0.2,640,449287,2.40328,CFS,600
C,3,4,0.1,660,18137,0.124192,CFS,600
C,3,2,0.2,610,3350,0.0102091,CFS,600
C,3,8,0.4,3110,1519,0.00130081,CFS,600
C,3,5,0.9,1298,11,1.93834e-4,CFS,600
C,3,6,0.6,3072,177,4.76122e-4,CFS,600
C,3,7,0.4,3110,481,7.31945e-4,CFS,600
C,3,1,0.5,538,2009,0.00103688,CFS,600
C,3,8,0.8,2716,867,0.00504184,CFS,600
C,3,1,0.8,496,60,1.75953e-4,CFS,600
C,3,5,0.4,3072,475,2.95877e-4,CFS,600
C,3,7,0.8,2326,164,0.00144601,CFS,600
C,3,1,0.4,550,2154,0.00158,CFS,600
C,3,6,0.2,3110,33,1.65939e-4,CFS,600
C,3,2,0.3,590,5583,0.010226,CFS,600
C,3,8,0.2,3110,63,0.00315094,CFS,600
C,3,5,0.9,1215,12,7.60555e-5,CFS,600
C,3,4,0.2,640,46094,0.304404,CFS,600
C,3,1,0.2,580,703,9.72986e-4,CFS,600
C,3,3,0.9,453,211,0.00102496,CFS,600
C,3,7,0.6,3078,5073,0.00845218,CFS,600
C,3,7,0.7,3047,448,0.00224996,CFS,600
C,3,8,0.4,3110,219,5.38826e-4,CFS,600
C,3,2,0.9,411,34,2.88963e-4,CFS,600
C,3,5,0.2,3110,3022,0.00191498,CFS,600
C,3,1,0.8,431,67,0.00120091,CFS,600
