instance,profit,LBi,UBi,h1,h2,nodes,ub_l2_cuts,ub_mt_cuts,ub_p_cuts,valid
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_1.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_2.txt_0.7.bz2,705,466,1840,466,208,132347,0,0,344997,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_2.txt_0.8.bz2,622,397,1790,397,137,5715,0,0,17010,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_10.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_10.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_2.txt_0.9.bz2,437,368,1567,368,177,573,0,0,2831,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_10.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_10.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_10.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_2.txt_0.6.bz2,872,546,1880,546,291,3062246,0,0,6437576,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_2.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_3.txt_0.8.bz2,567,431,1790,431,135,9266,0,0,22375,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_3.txt_0.7.bz2,758,473,1830,473,186,89317,0,0,267639,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_3.txt_0.9.bz2,433,341,1505,341,94,587,0,0,2907,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_3.txt_0.6.bz2,943,585,1870,585,236,1637356,0,0,3748742,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_2.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_2.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_2.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_2.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_4.txt_0.7.bz2,768,509,1840,509,212,82454,0,0,261511,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_4.txt_0.8.bz2,581,361,1790,361,100,10586,0,0,24849,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_4.txt_0.9.bz2,453,326,1547,326,94,523,0,0,2737,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_3.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_3.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_3.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_3.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_3.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_4.txt_0.6.bz2,919,611,1870,611,313,2481856,0,0,5449845,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_5.txt_0.7.bz2,720,457,1830,457,170,123987,0,0,334802,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_5.txt_0.8.bz2,579,393,1790,393,174,9888,0,0,23337,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_5.txt_0.9.bz2,455,318,1545,318,115,536,0,0,2813,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_4.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_4.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_4.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_5.txt_0.6.bz2,913,539,1870,539,201,2270228,0,0,5195877,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_4.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_6.txt_0.6.bz2,902,515,1870,515,237,2825422,0,0,6063058,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_6.txt_0.7.bz2,724,514,1830,514,263,114761,0,0,316160,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_6.txt_0.8.bz2,587,374,1790,374,161,9793,0,0,23283,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_6.txt_0.9.bz2,481,346,1587,346,205,556,0,0,2680,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_4.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_5.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_5.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_5.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_5.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_5.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_7.txt_0.7.bz2,726,464,1840,464,233,119273,0,0,335287,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_7.txt_0.8.bz2,572,460,1790,460,267,9915,0,0,23607,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_7.txt_0.9.bz2,462,381,1565,381,165,529,0,0,2566,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_7.txt_0.6.bz2,938,585,1870,585,311,1873793,0,0,4267324,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_6.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_6.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_6.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_6.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_6.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_8.txt_0.7.bz2,726,481,1830,481,185,138895,0,0,355833,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_8.txt_0.8.bz2,579,420,1790,420,162,10472,0,0,24448,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_8.txt_0.9.bz2,443,323,1582,323,98,548,0,0,2777,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_8.txt_0.6.bz2,997,582,1870,582,287,1691920,0,0,3886292,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_7.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_7.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_7.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_7.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_7.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_9.txt_0.7.bz2,751,493,1840,493,217,54110,0,0,198538,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_9.txt_0.8.bz2,606,385,1800,385,136,6831,0,0,18536,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_9.txt_0.9.bz2,445,351,1500,351,181,469,0,0,2558,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_8.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_8.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_8.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_8.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_8.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_9.txt_0.6.bz2,850,491,1880,491,318,3402341,0,0,7147175,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_9.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_1.txt_0.8.bz2,659,402,1870,402,222,116123,0,0,446905,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_9.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_1.txt_0.9.bz2,504,330,1790,330,104,2566,0,0,22264,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_9.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_1.txt_0.7.bz2,796,512,1920,512,193,4494493,0,0,11213323,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_9.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_3_0_9.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_1.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_1.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_1.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_1.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_10.txt_0.8.bz2,665,475,1870,475,213,107050,0,0,399650,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_1.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_1.txt_0.6.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_10.txt_0.9.bz2,518,361,1800,361,93,2345,0,0,21105,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_10.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_10.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_10.txt_0.7.bz2,830,583,1930,583,299,3610224,0,0,9236594,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_10.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_2.txt_0.8.bz2,670,430,1870,430,164,102433,0,0,385561,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_2.txt_0.9.bz2,497,357,1790,357,151,3158,0,0,22355,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_10.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_10.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_2.txt_0.7.bz2,914,503,1910,503,246,2352792,0,0,6669233,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_10.txt_0.6.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_2.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_2.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_2.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_2.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_2.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_3.txt_0.9.bz2,484,366,1790,366,105,3763,0,0,23939,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_3.txt_0.8.bz2,670,409,1860,409,207,111286,0,0,421068,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_2.txt_0.6.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_3.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_3.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_3.txt_0.7.bz2,826,504,1910,504,279,4214113,0,0,10559363,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_4.txt_0.8.bz2,662,429,1860,429,122,110438,0,0,425753,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_3.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_3.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_4.txt_0.9.bz2,500,369,1790,369,106,2645,0,0,21408,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_3.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_3.txt_0.6.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_4.txt_0.7.bz2,850,520,1900,520,304,3372941,0,0,8720647,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_4.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_4.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_4.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_4.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_5.txt_0.8.bz2,665,443,1870,443,268,111221,0,0,431909,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_5.txt_0.9.bz2,499,352,1790,352,103,2443,0,0,21213,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_4.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_4.txt_0.6.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_5.txt_0.7.bz2,851,523,1920,523,269,3175329,0,0,8306856,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_5.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_5.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_5.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_5.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_5.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_6.txt_0.9.bz2,494,374,1800,374,149,3325,0,0,22698,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_6.txt_0.8.bz2,678,428,1870,428,200,107028,0,0,414691,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_5.txt_0.6.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_6.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_6.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_6.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_6.txt_0.7.bz2,824,453,1920,453,237,3824784,0,0,9694353,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_7.txt_0.8.bz2,635,418,1880,418,199,117917,0,0,463496,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_7.txt_0.9.bz2,520,348,1800,348,192,2756,0,0,22123,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_6.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_6.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_6.txt_0.6.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_7.txt_0.7.bz2,882,462,1920,462,291,2201119,0,0,6327648,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_7.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_7.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_7.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_7.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_8.txt_0.9.bz2,504,340,1800,340,102,2940,0,0,22697,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_8.txt_0.8.bz2,697,480,1860,480,131,88899,0,0,306250,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_7.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_7.txt_0.6.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_8.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_8.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_8.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_8.txt_0.7.bz2,823,559,1910,559,165,3981927,0,0,10055030,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_9.txt_0.9.bz2,490,344,1800,344,230,3195,0,0,23862,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_9.txt_0.8.bz2,707,424,1870,424,133,95681,0,0,346086,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_1.txt_0.2.bz2,5574,4886,9243,4886,3284,133707,0,0,72553,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_1.txt_0.3.bz2,4357,3842,7651,3842,3145,17121,0,0,10119,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_1.txt_0.4.bz2,3675,3090,6209,3090,2094,1030,0,0,796,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_1.txt_0.5.bz2,2828,2106,5489,2106,1371,639,0,0,656,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_1.txt_0.6.bz2,2257,2250,4689,2250,1155,129,0,0,160,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_1.txt_0.7.bz2,2226,2000,3673,2000,1659,35,0,0,36,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_1.txt_0.8.bz2,1760,1478,2780,1478,794,9,0,0,13,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_1.txt_0.9.bz2,1267,1115,1848,1115,530,6,0,0,4,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_8.txt_0.4.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_10.txt_0.2.bz2,5553,4540,8615,4540,3526,305919,0,0,135113,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_10.txt_0.3.bz2,4483,3367,7330,3367,2943,4582,0,0,3030,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_10.txt_0.4.bz2,3657,2706,5910,2706,2008,1349,0,0,1093,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_10.txt_0.5.bz2,3088,2218,5064,2218,1069,315,0,0,254,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_10.txt_0.6.bz2,2221,1821,4697,1821,1460,164,0,0,191,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_10.txt_0.7.bz2,2018,2018,3236,2018,1176,14,0,0,12,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_10.txt_0.8.bz2,1507,1388,3029,1388,913,23,0,0,24,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_10.txt_0.9.bz2,1189,1189,0,1189,820,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_8.txt_0.5.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_2.txt_0.2.bz2,5920,4861,9212,4861,3867,443707,0,0,187765,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_2.txt_0.3.bz2,4322,3513,6971,3513,2634,14727,0,0,9000,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_8.txt_0.6.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_2.txt_0.4.bz2,3458,2848,6703,2848,2132,1681,0,0,1225,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_2.txt_0.5.bz2,2883,2391,5466,2391,1643,348,0,0,343,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_2.txt_0.6.bz2,2432,2139,4720,2139,1225,155,0,0,174,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_2.txt_0.7.bz2,1956,1801,3744,1801,1650,59,0,0,64,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_2.txt_0.8.bz2,1524,1405,2976,1405,801,32,0,0,25,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_2.txt_0.9.bz2,1393,1393,936,1393,528,0,0,0,1,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_3.txt_0.2.bz2,6042,5212,8297,5212,4329,14707,0,0,8243,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_3.txt_0.3.bz2,4419,3874,7894,3874,3248,16528,0,0,11030,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_3.txt_0.4.bz2,3491,2770,6164,2770,1675,1918,0,0,1604,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_3.txt_0.5.bz2,2995,2397,5328,2397,1334,382,0,0,302,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_3.txt_0.6.bz2,2428,2085,4629,2085,1795,116,0,0,149,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_3.txt_0.7.bz2,1971,1562,3471,1562,1162,90,0,0,96,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_3.txt_0.8.bz2,1656,1387,3145,1387,901,17,0,0,21,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_3.txt_0.9.bz2,1314,1126,1330,1126,531,8,0,0,1,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_10.txt_0.1.bz2,8230,7334,10300,7334,6350,9453459,0,0,2386135,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_4.txt_0.2.bz2,6262,4920,9068,4920,4486,150799,0,0,60663,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_4.txt_0.3.bz2,4455,3625,7047,3625,2719,6273,0,0,4244,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_4.txt_0.4.bz2,3350,2994,6518,2994,2098,2411,0,0,2003,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_4.txt_0.5.bz2,2711,2367,5223,2367,1506,809,0,0,662,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_4.txt_0.6.bz2,2468,2055,4840,2055,1351,155,0,0,188,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_4.txt_0.7.bz2,1904,1791,3841,1791,1273,50,0,0,73,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_4.txt_0.8.bz2,1672,1497,2931,1497,866,20,0,0,14,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_4.txt_0.9.bz2,1215,1120,1662,1120,524,5,0,0,3,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_9.txt_0.7.bz2,838,535,1920,535,165,3306588,0,0,8603242,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_5.txt_0.2.bz2,6088,4657,8632,4657,3044,95681,0,0,46371,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_5.txt_0.3.bz2,4477,3739,7035,3739,2635,7026,0,0,3998,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_5.txt_0.4.bz2,3477,2837,6306,2837,1879,1610,0,0,1304,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_5.txt_0.5.bz2,2815,2208,5426,2208,1856,492,0,0,404,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_5.txt_0.6.bz2,2649,1876,4190,1876,813,127,0,0,107,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_5.txt_0.7.bz2,2078,1786,3494,1786,1130,67,0,0,69,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_5.txt_0.8.bz2,1710,1666,2140,1666,795,7,0,0,0,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_5.txt_0.9.bz2,1298,1298,0,1298,852,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_9.txt_0.1.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_6.txt_0.2.bz2,5498,4605,9151,4605,3547,142472,0,0,84301,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_6.txt_0.3.bz2,4088,3484,7803,3484,2265,6927,0,0,5746,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_6.txt_0.4.bz2,3511,2839,6248,2839,1350,1270,0,0,983,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_6.txt_0.5.bz2,2823,2283,5161,2283,1530,494,0,0,425,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_6.txt_0.6.bz2,2336,2141,4391,2141,1450,110,0,0,134,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_6.txt_0.7.bz2,1836,1803,3476,1803,1386,57,0,0,59,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_6.txt_0.8.bz2,1651,1472,2593,1472,522,12,0,0,11,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_6.txt_0.9.bz2,1317,1317,357,1317,524,0,0,0,1,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_9.txt_0.2.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_7.txt_0.2.bz2,6036,4433,8595,4433,3386,38698,0,0,22195,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_7.txt_0.3.bz2,4566,3727,7316,3727,2662,18381,0,0,9725,1
/home/gplacroix/ic2024/data/set2/C10/BPPC_4_0_9.txt_0.3.bz2,,,,,,,,,,
/home/gplacroix/ic2024/data/set2/C10/BPPC_5_0_7.txt_0.4.bz2,3492,3193,6552,3193,1683,1456,0,0,1109,1
